Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1128,-0.883562,-0.313876,-0.104630,-0.877044,0.654654,0.939399,-1.749585,1.363288
1132,-0.496761,-0.696735,-0.527607,0.104983,-0.887468,0.677929,-0.703718,1.257803
1133,-0.468627,-0.582178,-1.341445,-1.479482,-0.630226,-0.263578,-0.870430,-1.153314
1134,-0.819001,-1.199368,-0.431262,-0.803677,-0.061921,-0.907933,-0.558224,-2.139821
1135,0.398739,1.013154,-0.315388,0.486571,-1.199109,-1.022304,-1.692216,0.097191
1136,0.582212,2.030337,-0.551939,-0.022500,-0.126643,0.923385,-0.288351,1.227678
1137,1.486184,-0.627958,2.432026,0.413078,1.112507,2.115128,1.660795,1.649439
1138,2.531843,1.914791,0.472555,0.376089,0.865964,-0.398291,0.668704,0.830175
1139,-0.745785,1.191937,0.413383,-0.826683,0.165487,1.493333,2.451258,-0.634790
1142,0.741331,-1.422562,3.570970,1.958804,0.746286,-0.558545,1.393781,-2.056655
1143,-0.544643,0.364671,0.318445,0.995432,-1.549592,0.955604,-2.613520,1.169828
1145,-0.176872,-1.836012,-0.171971,-1.004415,-0.578798,-0.346178,0.482776,-1.197490
1146,0.296859,-0.427551,-0.488314,-0.345221,-0.013739,-0.623436,-0.828049,-0.618321
1147,1.672469,-2.192707,-0.117710,0.402245,2.611256,-0.740210,0.237700,-0.619778
1148,-0.461922,1.096372,-0.061116,-0.315026,1.116049,0.236212,0.009450,0.605722
1150,1.208840,-0.088606,2.739000,-1.679447,-0.248814,0.760328,0.637278,-1.639612
1151,-2.887836,0.839894,-1.927546,-0.507420,-0.845861,0.556962,-0.044720,1.000249
1152,-0.925576,-1.335314,-0.919594,-0.285877,0.364914,0.671619,0.130733,0.132870
1153,-0.672862,1.135928,0.763480,0.035077,0.236680,1.236951,1.949960,-0.981260
1154,0.005216,1.129788,-1.702608,-1.136110,-0.762119,1.760576,-1.690784,0.978298
1157,-0.697528,2.377560,1.606143,0.069456,-1.376517,0.053663,1.055069,0.390089
1158,-0.442129,-3.538354,0.016994,-0.571026,1.009689,-0.034288,-1.723807,0.492272
1159,-0.319238,0.175868,-1.340183,-1.437098,1.811280,-2.785522,-0.383630,-1.976624
1160,1.091101,2.145389,0.644265,0.635356,2.189039,2.893315,0.712043,1.002566
1161,-1.091678,0.300177,0.796235,1.727692,-0.380508,0.380815,0.288810,1.668757
1162,0.076987,2.157134,1.148625,1.886924,1.362897,1.369236,0.518233,1.706610
1163,0.280219,1.230649,-1.443345,-0.408356,1.153376,-0.228851,-0.418292,0.604800
1166,0.614234,-0.185888,0.855897,1.090389,-0.249781,0.452182,2.103415,-1.036391
1167,-0.349426,0.636911,0.523415,1.016037,0.563320,1.660985,1.017022,-0.573024
1168,0.621559,0.336803,-1.970823,1.350593,-1.100933,-1.670133,-1.447511,-1.414975
1171,-1.116067,-0.297565,0.211945,1.592716,0.347381,1.520321,1.975880,-0.894156
1173,-1.441345,-2.480504,1.788014,0.358319,-1.805400,-1.178674,-1.725213,1.404883
1175,-0.128454,-0.679937,0.816606,0.169723,-0.494638,1.043549,-0.234750,-0.014476
1176,0.888846,-0.095563,0.354173,-0.263704,0.218352,0.666876,-1.490009,1.184258
1177,1.240713,1.226794,0.417199,-0.048786,0.771626,1.998374,0.641913,0.208098
1178,-1.691681,0.298172,0.973515,-0.761234,-1.244853,0.188984,0.876351,-1.621024
1180,0.487501,0.452094,-1.637768,0.338385,-1.255674,-0.470314,-0.372428,1.581194
1181,-1.243501,1.053905,-0.606775,-0.251933,-1.486638,0.714486,1.797279,-1.539494
1182,0.006215,-1.379544,0.096475,-0.048751,-0.848010,-1.356828,-0.457789,1.192619
1183,-0.794956,0.279662,-0.143317,-0.409337,-0.741300,-0.933369,0.269048,-1.419563
