Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1127,-0.056630,0.088833,-0.541960,1.803366,-0.675765,-0.845004,-0.646593,-1.427214
1128,-0.614090,-0.553032,-0.989618,0.213123,1.777560,0.964672,-0.524311,1.523018
1132,-0.540867,-0.364500,0.359391,-0.361030,0.192608,0.084466,-0.646636,0.232463
1133,-0.696735,-1.540917,0.369286,-1.429912,-0.271202,0.249378,-1.385330,0.026157
1134,-0.260546,1.486081,0.935193,2.103653,0.533679,0.977712,0.135272,0.464085
1135,-1.976398,0.894950,0.556000,-0.735185,0.333245,-0.777136,-0.079489,0.169715
1136,0.048862,0.602511,0.262497,0.190215,0.150346,1.067207,-2.231291,-0.367967
1137,0.290322,-2.007222,0.418036,0.428497,0.229438,-0.455374,1.829414,0.454120
1138,0.612737,-0.998489,0.014918,-1.539566,-0.493719,-2.394232,-0.215223,-1.204569
1139,-1.212020,1.915749,-0.349728,0.383091,-0.352449,-1.260645,-0.520970,4.126267
1142,-0.101583,0.750957,2.392651,0.649792,1.166702,1.711577,2.019657,-0.124662
1143,0.761476,0.067808,-0.859860,1.307285,-0.155880,-0.354309,-1.587337,1.208865
1145,-0.419115,0.052144,0.140973,-0.896886,0.019766,0.752753,-0.424954,0.628625
1146,0.682744,-2.950173,-0.533824,1.059126,0.355318,-0.839479,1.531839,1.160008
1147,-0.544214,-1.720965,1.064674,0.017622,0.693489,0.127819,-0.232616,-1.153115
1148,-0.390117,-0.489756,-1.750331,-1.282784,-0.204896,-1.531617,-0.980345,-0.656717
1150,1.173677,-2.256354,-0.631320,-0.297702,-0.760933,0.539201,-0.048534,0.242013
1151,-2.280358,1.026506,-1.606195,-0.958840,-0.294004,-0.780404,0.515759,0.220790
1152,0.151986,2.341184,2.062864,0.812810,1.508821,2.056821,0.763704,1.709731
1153,-0.195520,-0.176998,0.918506,-1.947664,0.708605,-0.441014,1.039598,-1.218560
1154,0.090596,0.894031,-1.737247,0.348834,0.617147,0.662394,-0.546900,-0.651127
1157,1.557784,1.610970,3.062692,2.484528,1.792099,2.091443,0.834326,0.328319
1158,-1.266253,-2.495182,-0.545405,-0.940776,0.242103,0.899548,-0.051781,1.017159
1159,-1.116732,0.023602,-0.328252,0.018361,0.102334,-1.032514,0.516901,0.461760
1160,0.798963,2.785202,0.628568,0.166192,2.577900,0.874561,0.179446,2.077160
1161,-1.591639,1.040138,-2.161708,2.456902,0.762870,1.364909,-0.424044,1.663532
1162,-0.350180,1.927625,0.610762,0.286070,1.707818,0.334853,1.360491,-0.561821
1163,-0.133542,0.290229,-1.132824,0.445801,0.548265,-0.552968,-1.289414,1.267411
1166,-1.129759,1.627199,-0.764932,-0.910481,0.392333,0.124752,1.069395,-0.311037
1167,-2.094761,0.262273,0.091922,0.260718,-0.789984,0.562236,1.090882,0.869821
1168,-0.265042,-0.271846,0.112310,0.161816,-1.037507,-1.009513,0.514460,-0.859397
1171,-1.079947,1.122153,-0.154136,1.402016,0.740395,0.086806,-0.953183,-0.975561
1173,-0.666386,-0.683320,-1.037791,-0.782665,0.320685,1.023166,-0.211506,0.207758
1175,-1.505414,-0.469629,-0.682390,-1.386719,-0.488771,-0.726702,-3.392055,-1.407738
1176,-1.449822,0.451683,-0.223735,-1.413231,1.793356,0.069339,-0.224094,2.086427
1177,0.874568,-0.012346,-2.012895,-0.929289,1.383870,1.776980,-1.093646,-0.734577
1178,-1.329062,0.403893,1.533181,-0.896524,-0.480908,0.813145,2.194854,0.143575
1180,-1.359156,0.493284,1.107412,1.593169,0.043872,1.179594,1.997224,0.909398
1181,0.499313,-0.256491,0.628759,-0.090955,2.327812,0.994556,0.275187,-0.276813
1182,-2.274195,0.168625,-0.233875,-0.431073,-0.942313,-1.300193,-0.690010,0.371845
1183,-1.217362,0.387154,0.271143,-1.306922,-0.743029,-2.092950,-0.118847,-0.895106
1185,-0.450657,-0.830506,-1.041224,0.611677,-0.440644,-0.266325,-2.201525,-0.258631
1191,1.116674,0.728226,-2.355564,-0.496633,-0.226191,0.374407,-3.052814,-1.393489
1192,-0.749399,-2.485282,-1.881278,-1.983740,-0.132179,-1.159050,-2.220297,-2.704510
1195,0.167666,0.574413,0.302078,0.089354,0.606616,-1.747234,0.642610,-1.636122
1196,-0.931974,0.347069,-1.613652,-2.935601,-0.737844,-0.499860,0.794539,-1.182636
1197,-0.501827,2.364446,1.747434,-1.265253,2.070826,2.224317,1.269762,-0.798272
1198,-0.489126,0.161919,-0.878531,0.139979,0.930759,1.416191,0.845789,0.472947
1199,0.438937,-0.130771,0.354468,0.171374,-0.219557,-1.377842,0.528913,0.288023
1200,-0.452518,0.530408,1.074309,0.817771,0.060121,-0.519616,-1.738459,-0.483306
1201,-0.206809,0.167305,-1.311986,0.025371,-0.025264,-0.383610,0.398283,-0.733068
1202,0.283616,0.319442,-0.759614,-0.593867,1.027712,0.479835,0.662244,-1.213112
1203,-1.544042,-0.408919,-0.848016,-0.279815,-0.256250,-0.690793,-0.517575,0.228662
1204,-0.934217,-0.826383,-1.160430,0.033113,-2.038271,-1.112799,-0.970113,-0.726526
1205,1.146654,0.812346,0.551735,2.550432,2.835522,1.572233,1.269165,2.409036
1207,0.356639,1.118609,2.813688,-0.118234,0.438012,-0.870250,1.290194,-0.557800
1208,0.179648,2.621449,0.503694,-1.231978,0.191205,-0.434925,-0.016788,-1.007419
1212,0.196456,0.120742,2.262679,-0.021150,0.131051,-0.705720,-0.462710,-1.038336
1215,-0.073810,0.236047,-0.071392,0.510351,-0.192211,0.668591,1.027088,0.054832
1216,-0.079887,1.047933,0.225769,0.136722,-1.530515,0.030148,1.556318,0.863776
1218,0.336295,1.957752,1.775302,1.164800,-1.119115,3.986129,1.062381,0.757607
1222,-0.288927,-0.166343,-0.490716,-1.640004,1.207837,-0.860913,1.315002,-0.765139
1223,-0.901776,-1.483712,-0.060952,-1.376805,-0.007141,-0.483686,0.506985,0.543941
1226,-0.123766,0.109616,-0.032432,-0.062948,1.215226,1.287555,-0.142153,0.890538
1228,-0.838282,-1.581954,0.453336,-0.015533,-1.346999,-0.919629,0.208662,-1.519620
1232,-2.454461,0.219262,-0.123969,0.110964,0.046772,-2.689049,2.454421,-0.988953
1233,-1.913415,-0.498539,-1.592178,-0.207493,0.067126,-1.418368,-0.509299,-1.259217
1237,0.136845,-0.768695,-0.871338,-0.094454,0.889524,0.072461,-0.082152,-0.336785
1239,0.831986,1.427145,0.489468,1.193278,1.015786,1.163150,1.206411,-0.400876
1240,-0.987606,0.296761,0.141689,-0.741861,0.699986,-0.202861,0.881345,0.447785
1244,-0.215762,-0.624301,-0.190342,0.815212,0.417415,0.003173,0.534358,0.694117
1245,-2.165929,-1.762603,-1.643008,0.277652,-1.290775,1.024339,0.184829,0.103602
1246,-1.113768,0.697438,0.331514,0.760713,1.123458,0.006050,0.080245,0.118377
1247,-0.285262,1.151976,0.693093,-1.395897,-0.979487,0.461205,-0.086652,-0.260512
1248,-1.542166,-1.289455,1.844945,-0.933436,0.458389,-1.508084,-0.323418,-1.347350
1249,-1.771269,0.985975,1.760929,-1.177195,0.615015,0.874516,1.343297,-1.087721
1250,0.166852,-1.984534,0.636024,1.571693,1.836785,-0.763036,1.519122,1.063145
1252,-1.135660,-0.195530,-0.469994,1.204757,2.538554,1.793815,0.551711,-0.097128
1253,-0.200372,-0.086123,0.603217,-0.307139,0.042639,1.677393,1.018545,-0.413886
1254,0.175701,-0.947769,-1.182973,-1.082598,2.243140,0.146492,-0.461962,0.084768
1256,-0.905136,0.505677,-0.824299,-0.707634,0.252666,-0.310412,-0.931882,-0.990529
1262,-1.575741,-1.736955,-1.725103,-1.012284,-0.479967,-2.950085,0.110113,-0.593529
