Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1127,0.329705,-0.334486,0.198145,-0.016120,0.057596,-1.734580,-1.658466,-1.607889
1128,-2.202646,-1.742302,-2.269220,1.321488,1.411192,-1.727487,-0.290375,1.064808
1132,0.960942,2.261825,1.338751,-0.802299,0.629981,2.609070,0.132893,-0.669926
1133,-1.139554,-0.162588,0.620033,-0.909423,-0.694176,1.908983,-0.552662,0.504969
1134,1.257330,-1.658690,0.714727,-0.300874,-0.416840,0.433881,-0.729010,-0.622997
1135,2.321537,1.182564,-2.145002,-0.343804,0.148682,-1.566516,-2.128121,-2.520746
1136,-0.754947,-0.231081,0.723131,-0.518707,0.818782,-1.539459,-1.020614,-0.484823
1137,-0.872453,1.752506,-0.618189,0.561626,1.924114,1.704167,0.209640,0.739139
1138,-1.688882,-0.605565,0.195683,-2.057926,-0.004768,0.430535,0.266694,0.317483
1139,0.740388,1.704904,2.725091,0.093050,2.104099,1.546545,0.973501,1.937161
1142,-0.572445,0.052016,0.601555,-2.335602,-0.615172,0.985239,-0.527407,-0.663368
1143,-0.777342,-1.050690,0.882228,-0.104151,0.496963,0.257604,-1.099457,-0.261404
1145,0.263426,1.744070,1.341905,-1.191955,-0.028185,1.087979,0.177431,0.061250
1146,0.740269,-1.452132,-1.016861,0.710991,0.856970,-1.411027,-1.589338,0.204530
1147,0.267061,-1.771991,1.394271,-0.931241,-0.286948,1.069802,-0.675589,-0.064320
1148,0.425254,-2.222666,0.465116,0.021205,0.477020,-0.641427,-1.573002,-0.344747
1150,1.160520,0.061131,0.730645,-2.785624,-0.003403,1.843019,2.877875,-0.163080
1151,-1.794024,1.709677,-0.333121,-0.931659,-0.239780,-0.653245,0.412280,-0.017264
1152,-0.287468,-1.260984,0.639945,2.246912,0.966975,1.126619,0.604390,-1.309295
1153,0.888159,0.508524,0.635337,0.231354,0.284267,0.476609,-0.877597,0.674583
1154,0.863652,2.399033,-0.498365,0.222229,0.259680,3.017500,1.192678,-0.997590
1157,0.876575,1.483088,1.415130,0.698856,-0.397691,1.340731,0.553111,-0.827131
1158,0.552322,-0.247474,0.648894,1.511076,-0.068802,0.360478,0.842520,0.681901
1159,-0.798483,0.181209,1.113544,1.479876,0.153702,2.175354,2.387075,1.511486
1160,1.263138,1.907660,0.899405,1.188941,3.851700,3.482318,1.926474,2.400038
1161,-0.516184,0.134693,0.300733,0.493538,1.640032,2.704333,0.095364,-0.152342
1162,-0.448798,-0.189332,0.698139,-1.082045,-0.447609,0.411188,0.962498,-0.371824
1163,0.090545,0.687074,-0.207739,0.399705,1.600478,0.714152,-1.089451,0.338932
1166,-0.090706,-0.602797,-0.419730,-0.789130,0.547508,-0.242271,-0.947007,-2.334954
1167,-2.010503,0.776744,-1.607982,-1.325997,-1.337328,-1.717985,0.067013,-0.838150
1168,0.015187,0.468118,1.891747,-0.644341,0.974932,-1.279070,1.119238,2.492493
1171,-1.559455,1.776464,-0.988655,0.007046,1.225948,0.836340,-3.144169,0.935666
1173,-1.993840,-0.722976,0.144924,-0.546221,-0.401173,0.047816,-0.453004,-0.402050
1175,-0.524961,0.181718,-2.856047,-1.672278,1.006623,-0.277045,-4.343747,-1.817694
1176,-1.013042,1.067312,1.047403,-0.996183,-0.604275,0.377694,-0.368116,-0.096855
1177,0.745361,0.193186,0.003139,0.432261,0.823494,0.074394,0.450632,1.003440
1178,-1.633988,0.429332,0.799579,-0.261577,-0.298638,1.010348,0.590286,-0.261945
1180,-1.371521,0.837807,0.686994,2.044701,-0.630783,0.282059,0.905143,-0.278158
1181,1.643092,-0.991896,-0.018259,0.962454,1.931257,-0.061210,-0.503687,-0.081581
1182,-1.639777,-0.903836,-0.497503,-1.162945,-2.117796,-1.499528,1.183816,0.089164
1183,-1.096559,-0.266794,0.053409,1.413918,-1.963762,-1.598958,0.502131,-1.370647
1185,-0.235016,-0.253552,-2.669034,0.825507,-0.851489,0.176959,-0.111656,0.541866
1191,1.298840,0.730784,-2.279265,0.771438,0.266180,-0.100798,-3.103517,-0.922254
1192,0.636194,-0.617251,1.208880,1.027807,0.980523,0.197768,2.523929,2.452448
1195,-0.707314,-1.709814,0.627445,-1.628458,-1.308087,-2.511734,-2.082660,-1.580134
1196,-0.818030,0.384152,1.225760,-1.298691,0.769602,0.915135,0.807440,-0.546528
1197,0.468620,-0.855328,0.490039,-0.684234,0.993728,-0.061979,-0.008652,-1.822837
1198,1.325144,0.536032,-0.841852,-0.241617,2.456400,0.282374,1.326050,1.169594
1199,-2.236697,-1.375775,1.342756,1.964080,-0.739627,-0.858061,0.174490,1.205459
1200,-2.423683,0.470302,0.513391,0.898067,1.166284,0.618768,-0.194911,-0.658990
1201,-0.602529,-0.199877,-0.031999,0.083502,0.487711,-1.983794,0.489584,-0.842823
1202,-0.441092,0.484020,1.511436,-1.486500,-1.336546,-1.020020,1.469247,-0.370151
1203,-1.119024,-1.274905,-2.243649,-1.817729,0.280608,-2.109755,-1.044829,-0.684925
1204,-0.835663,2.297709,0.322007,1.677527,-2.716724,-2.011522,0.156114,-0.285975
1205,-2.757566,0.684639,0.696056,-2.523480,1.654869,1.857055,-0.589733,1.224046
1207,-0.243438,0.267830,0.241278,-1.264600,-0.565319,0.003227,1.069320,-1.172716
1208,1.542424,1.484013,0.460047,0.877808,0.666272,2.560492,0.005257,-0.514879
1212,-0.637899,-0.149919,-0.814912,-2.276578,-0.151125,-0.777327,-0.651679,1.430239
1215,0.553534,-0.753844,0.731372,0.563226,1.260055,0.140814,0.263776,1.410909
1216,-0.238724,0.976341,1.523470,-0.161362,-0.105770,0.251299,-1.658541,0.105824
1218,-0.838447,0.463535,1.989832,1.683044,2.314664,4.267406,1.676341,0.122819
1222,0.205402,0.647041,-0.920196,-0.506157,0.470040,2.331944,-1.274170,1.341937
1223,-0.311096,0.350618,-0.789988,-0.332841,-1.186299,-0.980684,-0.455359,-0.256643
1226,-1.375097,0.121729,1.013386,1.710907,0.221750,0.210738,1.528333,2.147946
1228,0.496668,-1.917273,0.638009,-1.550353,-0.209825,0.850827,1.186609,-1.584253
1232,0.852026,0.413049,-0.803411,0.184083,-1.876602,-0.713574,0.565775,-1.567138
1233,-0.812114,-0.806529,-0.715562,-0.865442,-1.447882,-1.941447,-1.487792,0.080928
1237,0.745586,-0.959144,-0.582187,-0.729642,1.828741,-0.050817,-0.149635,-2.236184
1239,-0.366101,0.762475,-0.438382,0.178171,0.679537,-0.739659,0.157367,-0.349693
1240,-1.769613,1.966447,-1.203830,-0.406005,1.978482,0.704772,-1.057768,0.539244
1244,-0.272947,1.050060,1.893438,-0.270279,-0.445106,-0.822930,0.434674,-0.617711
1245,0.065066,-0.752729,-1.512766,-0.076738,0.705823,-0.985593,-1.420172,1.191438
1246,-2.445220,-1.246953,-2.603651,-0.653628,0.232278,-0.384078,-2.033029,-0.627349
1247,0.346814,-0.321416,0.022317,-0.312651,-0.112456,-0.799640,-1.674626,-0.748042
1248,0.739180,-1.267194,-1.285409,-1.280360,1.534034,-1.942051,0.121526,0.457164
1249,-1.020218,-1.110120,1.064106,-0.426707,-0.799299,-0.584714,1.697097,-0.668542
1250,0.545218,0.159727,2.013757,-0.811997,0.132880,0.575534,-0.718204,0.225533
1252,-1.608809,-0.530692,0.487819,2.159130,-0.029883,-0.094697,1.250473,0.968260
1253,1.100353,0.063005,-0.298600,-0.160021,0.737563,-0.152841,-0.099757,-0.099668
1254,0.244715,-0.155936,0.684755,-1.103580,-1.680358,-1.531544,2.591423,1.416753
1256,2.383030,1.918280,0.266409,-1.058357,1.158668,-1.238681,-1.283493,-1.422300
1262,-1.755459,-0.718569,-0.905684,1.177645,0.160983,-0.247104,1.626572,-1.278822
