Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1127,-0.405424,0.323098,1.354674,-1.781607,0.466404,-0.710045,-1.116218,-0.573162
1128,-1.356800,0.685191,-0.347621,-0.917317,1.151448,0.226723,-0.394655,1.325654
1132,0.170116,-0.294270,-0.308366,-0.579486,-0.469547,1.209106,-0.878285,1.597200
1133,-0.181107,-0.000378,-1.211618,-2.317146,-1.633643,-0.471775,0.671423,-1.511505
1134,-0.112406,-0.953964,-0.643098,-1.115722,-0.390870,0.045282,-0.010664,-1.328803
1135,1.207885,1.683537,0.051607,0.496285,-1.331852,-1.493019,-1.017304,0.220779
1136,-0.060292,1.486813,-1.860515,1.054226,-0.306706,0.737088,-0.348982,0.760696
1137,0.313199,-0.029662,1.226036,-0.850555,1.056634,1.529857,1.077905,0.945044
1138,1.672187,3.176544,-0.078264,-0.813170,1.286165,0.378297,0.714927,1.385950
1139,-0.049061,-0.642636,0.704630,0.353286,0.855477,2.674969,3.059010,-2.247047
1142,1.499461,0.586202,2.677051,1.794905,2.044803,0.813509,1.231349,-1.358458
1143,0.044271,1.627991,0.304868,0.923560,-0.331763,2.088315,-2.352157,1.906718
1145,0.806087,-0.237356,-0.082927,-0.839688,-1.040967,-0.907485,-0.118348,-0.916160
1146,-0.305247,-0.717704,-0.516469,-0.010253,0.237699,-0.387296,-1.156775,0.929771
1147,1.834942,-2.237677,0.575877,-0.141203,3.062728,-1.052538,1.473661,-0.991933
1148,-0.636753,2.123969,1.210973,0.290323,1.319909,0.814762,0.682694,0.436046
1150,0.232413,-0.532417,3.323026,-1.419745,0.664090,-0.430196,0.757658,-1.048562
1151,-2.802754,-0.066608,-1.515382,-0.630050,-0.279705,-0.654098,0.409733,1.053373
1152,-0.936444,-0.930683,-1.386228,0.507255,-0.239097,0.980116,-0.856958,-1.184930
1153,0.668802,1.261566,0.664419,-0.667891,0.472867,1.577585,1.950586,-1.785335
1154,-0.452886,0.094229,-2.058238,-1.908568,0.187195,-0.450482,-1.851177,-0.186804
1157,-0.774747,3.438713,2.331113,-0.726845,0.610256,1.941926,1.802963,-0.270709
1158,-0.765142,-2.022451,-0.176126,-1.641387,1.069699,-0.152855,-1.092788,0.463900
1159,-0.336588,0.249231,-1.720439,-0.721225,1.490948,-2.390988,-0.471935,-1.660727
1160,1.172052,2.344533,0.379510,0.175567,4.004875,2.439838,1.393414,0.503004
1161,-1.782198,0.013797,0.446324,1.814996,-0.180421,0.329963,-1.380478,2.463874
1162,0.697876,1.383689,0.712224,1.051724,0.591734,1.107699,0.014599,0.544551
1163,0.191717,1.897018,-0.332234,-0.049149,0.669897,1.224528,0.908989,-0.610275
1166,-1.599153,-1.706860,0.554717,1.241042,-1.343553,-1.723783,1.103627,-1.379148
1167,-0.447773,0.716681,0.515142,2.407812,0.576190,1.886976,1.980605,-0.097291
1168,0.450565,0.492856,-2.603893,1.278036,-0.535676,-1.469851,-1.255720,-1.072908
1171,-1.567327,0.086627,-1.241479,1.778374,0.495757,1.696825,0.312251,-0.770247
1173,-1.125983,-1.701166,0.198122,0.946574,-2.357318,-0.636967,-0.102460,1.302626
1175,0.530182,1.526638,0.195277,0.429109,1.207583,1.677494,0.314897,0.121071
