Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1127,0.331461,-1.206620,1.342525,-1.484640,0.826000,-1.264592,-1.530909,1.282597
1128,-1.182364,0.333682,0.472128,-0.599266,0.578003,0.533994,0.459361,-0.483457
1132,0.081124,1.430961,0.785841,-0.636621,0.367256,0.583892,-0.188270,-1.274140
1133,-2.365849,0.996094,1.964430,0.266766,-0.613926,-0.013334,-0.257802,0.312600
1134,-0.340709,1.114076,-1.487361,0.168612,1.409524,1.136551,1.042139,0.933964
1135,0.271724,1.734496,-0.794946,0.529658,1.649357,0.387054,0.830112,-0.812379
1136,-0.893809,-0.756344,-0.229102,0.087938,0.588019,-0.472935,0.968299,1.030575
1137,-0.960181,-0.183747,-1.751194,-1.308797,-0.387861,0.470212,-0.527357,-1.389974
1138,-0.747646,0.107988,1.748958,-1.881588,-0.611097,0.876815,1.199132,0.557250
1139,0.605929,0.131487,-0.172607,-0.580885,0.577688,-0.529686,-0.760728,1.414226
1142,0.350714,0.260326,-0.421222,-0.368402,-0.425247,0.373844,-1.697270,-1.169250
1143,1.862072,-0.768034,0.562030,-0.452955,1.453102,0.493484,-0.167305,-0.752229
1145,-0.019834,0.149640,0.748117,-1.237879,-0.592410,-0.466284,-0.335950,-0.911263
1146,-1.028031,-0.969816,0.642661,0.609483,1.343716,0.910435,0.723917,1.199149
1147,0.679704,-1.407271,0.802911,0.359492,1.766287,-0.262248,0.403434,0.935162
1148,-1.197794,-0.059154,1.133387,0.028083,0.190538,0.070351,-0.062308,0.266877
1150,-1.384787,-0.694917,-1.450136,-0.797346,1.740949,-1.676965,-0.501456,0.640089
1151,-0.374973,-1.000488,0.829790,0.936312,-0.157990,-0.447215,-0.087196,-0.531191
1152,-0.291500,2.081704,0.824779,0.327448,0.951313,1.856343,-0.763006,-1.558926
1153,-0.320761,-1.409691,-1.245345,1.176646,-0.445767,-1.400787,-2.430206,0.940969
1154,0.525613,0.779753,0.426549,0.278272,1.847247,1.086565,0.485311,-0.717896
1157,-1.762353,-0.575737,-0.926352,-1.219700,-1.157501,-0.876968,-1.781153,-0.189213
1158,-0.209484,-2.088591,-1.305285,0.741289,0.794158,-0.877936,-1.720033,-0.845299
1159,-0.360020,0.675206,-0.860708,-0.409700,-0.490489,-2.171278,-0.772914,-0.892402
1160,-0.265502,2.893521,-0.242982,-0.195419,2.766770,1.346447,1.466256,0.596283
1161,-1.272346,-1.084126,-0.350452,-1.857164,-0.934007,-2.382932,-0.338201,-2.449125
1162,-0.081498,0.741895,0.413507,-0.481436,-1.487512,0.446959,0.972155,0.999227
1163,-0.783939,-0.170523,-0.850053,0.579803,-0.733841,-0.336405,0.583398,0.686767
1166,-1.273865,-0.626712,-0.747857,0.901997,-0.198702,-1.539327,-1.586148,1.046979
1167,-1.494882,-0.304897,0.360291,-1.046920,-1.390539,-0.364237,0.246389,-0.912348
1168,1.725603,-0.218990,-0.545869,1.317334,0.260421,-0.872583,-0.514385,1.188063
1171,-1.336770,-1.541071,-0.586887,2.267590,-1.067469,0.290862,-0.774340,-0.779621
1173,-0.397436,-1.108043,1.795696,1.703694,-0.473931,1.048649,1.144457,-0.146346
1175,0.558850,1.658250,0.032564,1.283849,1.248501,-0.366028,0.464053,0.117377
1176,0.364732,1.283851,-0.291719,-2.297267,-1.489333,0.997487,-0.867399,-1.480671
1177,-0.887990,-0.663652,-0.046368,0.484292,0.208427,1.493124,1.957933,-0.560885
1178,-0.589699,0.450708,0.178553,-2.367547,-0.966816,0.676613,-0.260899,-2.238521
1180,-0.678998,0.396423,0.752815,0.463761,0.910042,1.461907,-1.213987,-0.213790
1181,0.151628,-0.274757,0.589632,0.287269,1.348979,-0.080632,0.794600,1.032970
1182,-0.609641,0.043600,-0.928661,-0.753237,0.761102,-1.029974,0.032624,-1.625574
1183,0.081934,-0.735532,-0.283108,-1.747632,0.147892,1.227458,0.203476,0.018609
1185,-0.613230,1.722142,0.839099,-0.340037,2.198246,-0.650497,0.339988,-0.383574
1191,-0.260253,0.655467,-1.250996,1.160856,0.314832,-0.080110,-1.659273,0.049081
1192,-0.939601,0.387135,0.540400,0.698940,-0.686659,-0.734130,1.624417,2.383920
1195,-1.415657,-0.204731,-0.477002,-0.291942,-0.440205,1.363996,0.355273,0.630605
1196,0.421552,-0.783397,3.359497,2.192306,-0.365177,0.386679,0.184603,1.537537
1197,-1.169569,-0.347340,-0.234713,1.006614,-2.133189,0.798832,0.406325,-0.845444
1198,-0.233394,1.736701,-0.563821,-1.568467,0.182506,0.808342,-0.201120,0.028051
1199,1.694755,2.709052,-1.796237,0.531925,-0.476028,0.386002,-0.159210,0.202052
1200,-0.561209,-0.539017,1.953885,0.607157,-0.238749,3.092444,0.195332,0.025721
1201,-0.294528,-0.226951,-0.433094,-0.049560,0.809509,-0.301529,-0.172057,0.637792
1202,-1.269676,2.126170,0.351652,-0.478016,0.394361,2.508336,1.667207,-0.139986
1203,-1.338209,0.709804,-0.502258,0.059076,1.140932,-0.815501,1.451106,-0.529690
1204,-0.360587,0.475962,0.266172,0.518888,-1.479110,-0.536107,0.460362,-0.529297
1205,1.905193,1.863268,0.866434,2.114730,1.902573,1.834979,-0.024193,0.079687
1207,-0.596272,0.132305,-0.642010,0.381273,-1.198782,-0.395980,-0.734843,0.390690
1208,-0.614296,-0.333656,-0.402796,1.144608,-0.255821,0.239525,0.451874,1.317733
1212,-0.450170,-0.835034,0.883715,1.673400,-0.191704,0.035410,0.091064,0.811221
1215,-0.443833,0.101281,-1.295759,-0.093168,0.742775,-0.581629,-0.114764,0.142271
1216,0.468558,0.488499,0.740011,-0.314060,0.429504,0.078187,2.104334,0.981501
1218,-0.827356,0.538910,-0.791586,0.007243,-0.328234,0.597036,0.535557,1.011320
1222,0.213643,-0.405057,-0.135600,0.138497,0.593115,-1.296190,-0.400563,0.952792
1223,-2.227967,-2.311022,-2.669422,0.811428,-2.864327,0.167914,-2.295953,-2.517496
1226,-0.352983,-0.073032,0.687116,-0.553012,-0.294585,-0.630880,0.595032,1.298204
1228,0.507030,-1.437251,1.245259,-0.318618,0.846042,0.088776,0.124079,-0.707747
1232,-0.564803,1.133028,-0.933244,-0.678772,-2.260477,-1.793753,0.923686,-0.361049
1233,-0.633648,-2.115313,-0.013572,-1.530936,0.630293,-0.650900,-1.366399,-0.562437
1237,-1.424016,-0.222552,-0.461270,-0.894439,-1.660998,0.695707,-0.880312,-0.495853
1239,0.485575,-0.847427,-0.616823,0.743711,1.754770,-0.006031,-1.187551,-1.821955
1240,0.019010,0.976448,1.247097,0.380651,0.478907,0.722981,1.137855,1.370795
1244,0.303959,0.277600,0.151776,1.252884,-0.557256,-0.217373,1.297248,1.150163
1245,0.723407,0.322861,3.386604,-0.644644,0.254518,0.701472,-0.116390,-0.610269
1246,-1.743641,-0.974387,-2.058980,-0.608431,1.691431,0.924870,-0.526858,0.846994
1247,-0.946821,-0.871227,-0.218835,-0.183359,2.253754,-0.755636,0.682697,-0.906626
1248,-0.819804,0.131836,0.425424,1.483379,-2.034791,0.925002,-0.955773,-0.758545
1249,-0.699296,-1.161911,0.560865,1.118904,-0.803280,-0.892153,0.411593,1.628301
1250,-3.409797,0.295522,-0.202328,0.254073,1.159648,-0.046006,-2.122972,-0.256309
1252,-0.323978,-0.619640,-2.337371,-1.736442,0.611133,0.453174,-1.499887,-1.277352
1253,-1.912223,1.475465,-0.781965,-0.401150,-0.972024,0.996500,0.928309,0.520396
1254,0.048894,-0.462469,-1.731286,-0.381421,-0.508182,0.618208,-1.256741,-0.055836
1256,-0.222069,-0.355193,0.367217,1.362086,1.063652,1.027644,0.565136,0.161058
1262,-1.413642,-0.260146,0.006951,1.518616,0.219875,0.065959,0.346109,0.213355
