Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1126,-1.642757,-1.039957,0.782223,-1.274606,-1.646134,-1.135269,-1.775255,-2.924172
1127,-1.386843,1.874334,1.955855,3.515559,1.905498,1.455650,-1.316077,-0.893340
1128,-0.384254,3.234543,1.052053,-0.992293,0.420490,0.174477,1.421316,-1.390067
1132,-0.742846,2.100488,-0.978258,-0.817538,-1.927473,2.161597,-0.755051,0.839237
1133,-1.893804,5.030806,-1.628884,0.239978,-0.344372,0.851208,0.967713,2.090661
1134,0.801488,-1.471930,0.795165,1.687091,-0.963117,0.617010,1.102298,-2.365115
1135,-1.331223,1.577925,0.427657,2.226648,-1.535645,-0.923083,2.293132,2.685174
1136,-1.119667,-1.185524,-1.240715,0.856712,-1.168122,-1.440224,-1.454359,0.061817
1137,-0.669294,-3.907077,1.079991,-1.170064,-2.413933,-3.841299,0.516936,-2.576904
1138,-1.111937,2.152316,0.031240,-2.996553,1.595829,2.175902,-0.984552,1.443399
1139,-1.417628,0.395775,-0.567159,0.042383,-0.791867,-1.261543,-1.506169,1.726843
1142,-1.286294,0.614061,0.309001,-2.116061,-2.482988,-1.883504,1.397099,-0.929336
1143,0.625418,0.415497,0.758755,0.492751,1.698452,-1.915880,-1.757483,1.691967
1145,0.666683,-1.033325,0.338075,-0.221299,-0.286872,-2.070360,0.704650,-1.533074
1146,0.131068,0.647113,0.774874,0.206200,1.305749,0.976348,0.626860,0.382167
1147,-0.171238,-2.621088,0.082424,0.015235,2.754235,-1.471314,1.866576,1.145967
1148,-0.067819,1.507404,2.313040,0.496652,-0.823138,1.842188,-0.121598,1.466918
1150,0.685304,-1.864042,-0.099972,-2.355674,0.806434,-2.505327,1.854450,1.754059
1151,-2.630468,-1.274755,1.435830,1.252494,-0.551387,-2.913160,-0.215664,1.264355
1152,-0.589074,1.313320,2.614861,1.439167,0.502750,0.335954,-1.326385,-2.439741
1153,0.584748,-0.336258,-0.439544,-0.607201,0.770150,0.127945,0.674327,-1.551194
1154,-0.728941,-0.707106,-0.325466,-1.365350,1.203636,0.077507,-1.749379,-0.503969
1157,-3.000361,-1.058609,-1.271625,-1.617376,-1.685996,-1.290609,-3.751309,-1.474077
1158,-1.563105,1.951057,1.157691,-0.508723,0.115287,0.969573,2.696635,-0.165347
1159,-1.138195,0.502514,1.377068,0.082925,1.865026,-1.478717,-0.382613,-1.250652
1160,1.279445,2.543293,0.702730,-0.010796,4.956972,1.131232,1.930849,1.142849
1161,-0.220676,-1.843127,0.188384,-0.731582,-0.131476,-2.208105,-1.750290,1.474108
1162,-0.644476,0.704788,-0.327519,-0.813809,-0.037357,-2.102158,-0.173431,-1.634924
1163,0.042625,-0.767830,-1.971478,-0.622812,0.231800,1.864816,-1.474969,-1.047088
1166,-4.011955,-0.753179,-0.063367,-0.926454,-1.313258,0.651194,0.626451,0.011230
1167,1.299792,0.745560,-0.811793,3.564212,1.170015,1.906321,1.389575,0.635983
1168,1.393818,-0.449305,-0.934890,2.264676,-1.039671,-0.925725,0.906931,0.354277
1171,-1.761721,0.318874,0.803120,1.663418,-2.710011,-1.851597,2.550232,-0.543604
1173,0.859080,-0.171475,1.515196,3.126584,-3.429771,-0.378900,1.334088,-1.714049
1175,-0.471049,2.051497,0.959311,1.891715,0.314198,0.513369,-0.118295,0.774728
1176,-1.321244,-0.254387,0.804407,-0.972597,-0.099036,1.579673,-1.517638,-0.234088
1177,-1.743915,-0.923607,2.045454,-0.437389,-0.065442,2.198874,1.366152,0.334237
1178,-2.053114,-1.312788,-0.370157,-0.011247,-1.828642,1.322663,-2.375950,-0.818890
1180,0.123651,0.743694,1.541525,0.318720,1.625001,-0.455333,-1.754313,-1.367423
1181,-3.073482,-1.149795,-0.120775,0.951251,-2.384690,-2.274748,3.516972,2.507113
1182,-2.068714,-2.804756,-2.722222,-0.575335,-0.976028,-2.341721,-2.786265,1.068584
1183,-2.514523,-1.430580,-1.209069,0.379255,-0.177546,0.258568,2.279909,0.681293
1185,-2.783441,-0.102163,1.688296,-0.985513,0.082565,-0.235605,-1.978172,-0.464026
1191,-2.299169,0.879876,-2.411301,-1.236831,-0.790198,-1.001351,-2.421936,-3.668492
1192,-0.889960,2.635868,-0.118973,0.198132,0.765293,2.899441,-0.775302,2.586072
1195,-0.811719,4.037733,-0.533556,1.088071,1.228689,1.505149,-0.795520,0.574810
1196,-0.537689,-4.212834,-0.416373,-0.908159,1.196405,-2.285086,-2.191812,-1.711666
1197,-1.005005,-1.543492,-0.363073,-2.429004,-0.627592,-0.989062,-2.039651,0.621725
1198,-0.325903,-0.873900,2.061182,0.326603,0.375271,1.566636,2.903894,1.359010
1199,-1.540772,1.102929,-0.072275,3.024118,-0.876945,0.643516,-2.231895,-0.122771
1200,-1.934105,-0.442510,-0.164367,-0.241478,-1.767175,1.177100,0.893222,0.111485
1201,-2.596029,0.319024,-0.582685,0.093678,-0.197894,-0.424535,-0.136785,-0.313816
1202,-3.680684,2.225463,1.502685,-0.451942,0.495235,-0.000380,2.353839,-2.962872
1203,-0.590607,0.662394,0.967043,0.538105,1.121358,1.260417,1.554537,1.735111
1204,0.866385,-0.790266,-0.864887,1.688878,0.008330,-0.178720,-0.467720,0.103795
1205,-0.666742,-2.925783,1.345563,1.570045,-0.065765,-0.313711,0.898297,-0.593599
1207,-0.689379,-1.443190,-1.820127,0.291820,-1.296333,-1.544239,-0.041536,1.142240
1208,-1.203738,-1.495869,-1.007969,1.855721,-1.857015,-0.685010,1.706721,-1.634817
1212,-3.037562,0.865020,1.558886,0.070291,-0.620336,-1.058796,0.509154,1.520461
1215,-2.062556,1.962266,-1.005416,-2.364338,2.151003,-2.779543,1.056416,-1.285886
1216,-0.390744,1.066129,-1.930049,1.257907,-2.394531,1.129698,-1.686913,2.125107
1218,-0.583968,2.029875,0.023577,1.334196,-0.427922,1.091130,1.676853,1.360510
1222,0.443400,-0.839090,2.528687,-0.160063,-0.050749,-1.600470,1.262649,0.407284
1223,0.550042,-2.895758,1.300722,0.769188,-0.895845,0.092025,0.901008,0.559375
1226,-0.044926,-0.631076,-0.580454,0.226032,0.511847,-0.420631,-1.222613,0.928233
1228,-1.214027,-0.479280,1.667422,0.659954,-2.034582,0.780071,0.044966,-1.772822
